,REF,Company (Manufacturer),Company Location,Review Date,Country of Bean Origin,Specific Bean Origin or Bar Name,Cocoa Percent,Ingredients,Most Memorable Characteristics,Rating,matches,company,COMPANY NAME,CITY,STATE,OWNER/MAKER
741,887,Middlebury,U.S.A.,2012,Indonesia,"Balinese, Java",0.7,"4- B,S*,C,Sa","leather, salt",2.5,"('Jackson Family Chocolate aka Middlebury', 90)",Jackson Family Chocolate aka Middlebury,Jackson Family Chocolate aka Middlebury,Johnson City,Tennessee,Stephanie and Andy Jackson
742,1117,Middlebury,U.S.A.,2013,Dominican Republic,La Red,0.75,"3- B,S*,Sa","molassses, palm, spicy",2.5,"('Jackson Family Chocolate aka Middlebury', 90)",Jackson Family Chocolate aka Middlebury,Jackson Family Chocolate aka Middlebury,Johnson City,Tennessee,Stephanie and Andy Jackson
743,1117,Middlebury,U.S.A.,2013,Belize,Belize,0.8,"4- B,S,C,Sa","strawberry, cream, spice",3.25,"('Jackson Family Chocolate aka Middlebury', 90)",Jackson Family Chocolate aka Middlebury,Jackson Family Chocolate aka Middlebury,Johnson City,Tennessee,Stephanie and Andy Jackson
744,1490,Middlebury,U.S.A.,2015,Belize,Maya Mountain,0.8,"3- B,S,C","woody, lemon, mild bitter",3.5,"('Jackson Family Chocolate aka Middlebury', 90)",Jackson Family Chocolate aka Middlebury,Jackson Family Chocolate aka Middlebury,Johnson City,Tennessee,Stephanie and Andy Jackson
745,1490,Middlebury,U.S.A.,2015,Trinidad,San Juan Estate,0.7,"3- B,S,C","black pepper, dairy",3.5,"('Jackson Family Chocolate aka Middlebury', 90)",Jackson Family Chocolate aka Middlebury,Jackson Family Chocolate aka Middlebury,Johnson City,Tennessee,Stephanie and Andy Jackson
746,1490,Middlebury,U.S.A.,2015,Dominican Republic,Oko Caribe,0.75,"3- B,S,C","spicy, rich, mint",3.75,"('Jackson Family Chocolate aka Middlebury', 90)",Jackson Family Chocolate aka Middlebury,Jackson Family Chocolate aka Middlebury,Johnson City,Tennessee,Stephanie and Andy Jackson
747,1490,Middlebury,U.S.A.,2015,Venezuela,"Patanemo, Epoch, Donaldo",0.75,"3- B,S,C","nutty, grassy, woody",3.75,"('Jackson Family Chocolate aka Middlebury', 90)",Jackson Family Chocolate aka Middlebury,Jackson Family Chocolate aka Middlebury,Johnson City,Tennessee,Stephanie and Andy Jackson
748,1538,Middlebury,U.S.A.,2015,Tanzania,Kokoa Kamili,0.75,"3- B,S,C","banana, melon, fatty",3.25,"('Jackson Family Chocolate aka Middlebury', 90)",Jackson Family Chocolate aka Middlebury,Jackson Family Chocolate aka Middlebury,Johnson City,Tennessee,Stephanie and Andy Jackson
749,1538,Middlebury,U.S.A.,2015,Nicaragua,"Matagalpa, Cacao Bisiesto",0.7,"3- B,S,C","rum, herbal, rich",3.5,"('Jackson Family Chocolate aka Middlebury', 90)",Jackson Family Chocolate aka Middlebury,Jackson Family Chocolate aka Middlebury,Johnson City,Tennessee,Stephanie and Andy Jackson
750,825,Millcreek Cacao Roasters,U.S.A.,2012,Ecuador,Ecuador,0.7,"4- B,S,C,V","wine, brownie batter",3.5,"('Millcreek Cacao Roasters', 100)",Millcreek Cacao Roasters,Millcreek Cacao Roasters,Salt Lake City,Utah,"Dana Brewster, Mark DelVecchio"
751,1073,Millcreek Cacao Roasters,U.S.A.,2013,Ecuador,Ecuador,0.7,"4- B,S,C,V","unrefined, burnt nuts, vanilla",2.5,"('Millcreek Cacao Roasters', 100)",Millcreek Cacao Roasters,Millcreek Cacao Roasters,Salt Lake City,Utah,"Dana Brewster, Mark DelVecchio"
752,607,Mindo,U.S.A.,2010,Ecuador,Ecuador,0.77,"3- B,S,C","dry, coffee notes from roaster",2.75,"('Mindo', 100)",Mindo,Mindo,Dexter,Michigan,"Barbara Wilson, Joe Meza"
753,2382,Mindo,U.S.A.,2019,Ecuador,"Ecuador, lot# 181220",0.67,"3- B,S,C","sandy, harsh, floral",2.75,"('Mindo', 100)",Mindo,Mindo,Dexter,Michigan,"Barbara Wilson, Joe Meza"
754,607,Moho,U.S.A.,2010,Belize,"Umoho R., Toledo District, San Felipe",0.67,"3- B,S,C","rough, sweet, dairy, vanilla",2.75,"('BOHO', 75)",BOHO,BOHO,Florence,Massachusetts,Charlie Burke
755,1026,Moho,U.S.A.,2013,Belize,"Toledo District, w/ nibs",0.73,"3- B,S,C",basic cocoa,3.25,"('BOHO', 75)",BOHO,BOHO,Florence,Massachusetts,Charlie Burke
756,1030,Moho,U.S.A.,2013,Belize,Toledo District,0.72,"3- B,S,C","strawberry, blueberry",3.0,"('BOHO', 75)",BOHO,BOHO,Florence,Massachusetts,Charlie Burke
757,2170,Moka Origins,U.S.A.,2018,Cameroon,"Kombone Village, 2018 Harvest",0.68,"2- B,S",earthy,3.0,"('Moka Origins', 100)",Moka Origins,Moka Origins,Honesdale,Pennsylvania,"Jeff Abella, Ishan Tigunait"
758,2198,Moka Origins,U.S.A.,2018,Brazil,Brazil,0.72,"3- B,S,C","dirty, rubbery, spicy",2.5,"('Moka Origins', 100)",Moka Origins,Moka Origins,Honesdale,Pennsylvania,"Jeff Abella, Ishan Tigunait"
759,2338,Moka Origins,U.S.A.,2019,Dominican Republic,Zorzal Estate,0.7,"2- B,S","dark berry, earthy",3.5,"('Moka Origins', 100)",Moka Origins,Moka Origins,Honesdale,Pennsylvania,"Jeff Abella, Ishan Tigunait"
760,2350,Moka Origins,U.S.A.,2019,Sierra Leone,Gola Rainforest,0.72,"3- B,S,C","roasty, honey, sweet",3.0,"('Moka Origins', 100)",Moka Origins,Moka Origins,Honesdale,Pennsylvania,"Jeff Abella, Ishan Tigunait"
761,2450,Moka Origins,U.S.A.,2019,Tanzania,Kokoa Kamili,0.72,"2- B,S","cocoa, fig, classic",3.75,"('Moka Origins', 100)",Moka Origins,Moka Origins,Honesdale,Pennsylvania,"Jeff Abella, Ishan Tigunait"
762,2648,Moku,U.S.A.,2021,Madagascar,"Bejofo, batch 7",0.7,"3- B,S,C","creamy, off note, rubbery, petro",2.75,"('Moku', 100)",Moku,Moku,Philomath,Oregon,Maureen Nikaido
763,2652,Moku,U.S.A.,2021,Dominican Republic,"Zorzal, batch 8",0.7,"3- B,S,C","dark fruit, slight harsh molasses",3.25,"('Moku', 100)",Moku,Moku,Philomath,Oregon,Maureen Nikaido
764,1614,Molucca,U.S.A.,2015,Dominican Republic,La Red,0.7,"2- B,S","overly intense, tart, red fruit",3.0,"('Molucca', 100)",Molucca,Molucca,Fresno,California,"Yohanes Makmur, Radinal Latuconsina"
765,1618,Molucca,U.S.A.,2015,Indonesia,Indonesia,0.7,"2- B,S","intense, smokey, floral",2.75,"('Molucca', 100)",Molucca,Molucca,Fresno,California,"Yohanes Makmur, Radinal Latuconsina"
766,1618,Molucca,U.S.A.,2015,Peru,Peru,0.7,"2- B,S","dry, nutty, fruity",3.25,"('Molucca', 100)",Molucca,Molucca,Fresno,California,"Yohanes Makmur, Radinal Latuconsina"
767,2222,Monsoon,U.S.A.,2018,Mexico,Chiapas,0.7,"3- B,S,C","chalky, powdery, molasses",3.25,"('Monsoon', 100)",Monsoon,Monsoon,Tucson,Arizona,Adam Krantz
768,2542,Monsoon,U.S.A.,2021,Ecuador,"Esmeraldas, batch 9",0.75,"2- B,S","intense, floral, cocoa,long lasting",3.75,"('Monsoon', 100)",Monsoon,Monsoon,Tucson,Arizona,Adam Krantz
769,2656,Monsoon,U.S.A.,2021,Peru,"Ucayali, batch 9",0.72,"3- B,S,C","licorice, cocoa",3.5,"('Monsoon', 100)",Monsoon,Monsoon,Tucson,Arizona,Adam Krantz
770,1462,Muchomas (Mesocacao),U.S.A.,2015,Nicaragua,Nicaragua,0.7,"3- B,S,C","grassy, spicy, sweet",3.5,"('Chomp', 72)",Chomp,Chomp,Salem,Oregon,Ben Bailey
771,1462,Muchomas (Mesocacao),U.S.A.,2015,Nicaragua,Nicaragua,0.8,"3- B,S,C","sweet, rich",3.5,"('Chomp', 72)",Chomp,Chomp,Salem,Oregon,Ben Bailey
772,1896,Mutari,U.S.A.,2016,Dominican Republic,"Oko Caribe, batch 1 SRB",0.71,"2- B,S","gritty, sweet, earthy",2.75,"('Mutari aka White Label Chocolate', 90)",Mutari aka White Label Chocolate,Mutari aka White Label Chocolate,Santa Cruz,California,"Katy Oursler, Stephen Beaumier"
773,1896,Mutari,U.S.A.,2016,Tanzania,"Kokoa Kamili, batch 1 SRB",0.68,"2- B,S","dry, earthy, atypical",2.75,"('Mutari aka White Label Chocolate', 90)",Mutari aka White Label Chocolate,Mutari aka White Label Chocolate,Santa Cruz,California,"Katy Oursler, Stephen Beaumier"
774,1900,Mutari,U.S.A.,2016,Madagascar,"Ambanja, batch 1 SRB",0.68,"2- B,S","sweet, molasses, gritty",2.75,"('Mutari aka White Label Chocolate', 90)",Mutari aka White Label Chocolate,Mutari aka White Label Chocolate,Santa Cruz,California,"Katy Oursler, Stephen Beaumier"
775,1900,Mutari,U.S.A.,2016,Vietnam,"Tien Giang, batch 1 SRB",0.8,"2- B,S","gritty, tart, molasses",3.0,"('Mutari aka White Label Chocolate', 90)",Mutari aka White Label Chocolate,Mutari aka White Label Chocolate,Santa Cruz,California,"Katy Oursler, Stephen Beaumier"
776,1007,Nanea,U.S.A.,2013,U.S.A.,Criollo Blend,0.85,,"sandy, spicy, earthy",3.5,"('Garden Island Chocolate aka Nanea', 90)",Garden Island Chocolate aka Nanea,Garden Island Chocolate aka Nanea,Kilauea (Kauai),Hawaii,Koa Kahili
777,1403,Nathan Miller,U.S.A.,2014,Peru,Peru,0.72,"2- B,S","metallic, medicinal, pungent",2.25,"('Nathan Miller', 100)",Nathan Miller,Nathan Miller,Chambersburg,Pennsylvania,Nathan Miller
778,1403,Nathan Miller,U.S.A.,2014,Dominican Republic,Hispaniola,0.7,"2- B,S*","grassy, dirt, mild spice",2.5,"('Nathan Miller', 100)",Nathan Miller,Nathan Miller,Chambersburg,Pennsylvania,Nathan Miller
779,1403,Nathan Miller,U.S.A.,2014,Madagascar,Madagascar,0.735,"2- B,S","intense, pungent, sour fruit",2.5,"('Nathan Miller', 100)",Nathan Miller,Nathan Miller,Chambersburg,Pennsylvania,Nathan Miller
780,1403,Nathan Miller,U.S.A.,2014,Ghana,Ghana,0.7,"3- B,S,C","brownie, toffee",3.5,"('Nathan Miller', 100)",Nathan Miller,Nathan Miller,Chambersburg,Pennsylvania,Nathan Miller
781,1526,Nibble,U.S.A.,2015,Venezuela,Patanemo,0.72,"2- B,S","molasses, nut, roasty, bitter",2.25,"('Nibble', 100)",Nibble,Nibble,San Diego,California,"David Mejia, Sandra Bedoya"
782,1526,Nibble,U.S.A.,2015,Dominican Republic,Elvesia P.,0.72,"2- B,S","molasses, rum, tea",2.75,"('Nibble', 100)",Nibble,Nibble,San Diego,California,"David Mejia, Sandra Bedoya"
783,1526,Nibble,U.S.A.,2015,Madagascar,"Ambanja, Sambirano Valley",0.72,"2- B,S","molasses, bright fruit",3.0,"('Nibble', 100)",Nibble,Nibble,San Diego,California,"David Mejia, Sandra Bedoya"
784,1526,Nibble,U.S.A.,2015,Peru,Tumbes,0.72,"2- B,S","molasses, malt, raisin",3.0,"('Nibble', 100)",Nibble,Nibble,San Diego,California,"David Mejia, Sandra Bedoya"
785,2134,Nibble,U.S.A.,2018,Brazil,Bahia,0.72,"2- B,S",notes from sugar,3.0,"('Nibble', 100)",Nibble,Nibble,San Diego,California,"David Mejia, Sandra Bedoya"
786,1022,Night Owl,U.S.A.,2013,Peru,Peru,0.75,"3- B,S,C","spicy, red fruit, raisins",2.75,"('Night Owl', 100)",Night Owl,Night Owl,Greenville,South Carolina,Makesha Duncan
787,1022,Night Owl,U.S.A.,2013,Ecuador,Ecuador,0.75,"3- B,S,C","single note, spicy",3.5,"('Night Owl', 100)",Night Owl,Night Owl,Greenville,South Carolina,Makesha Duncan
788,2158,Ninth (9th) & Larkin,U.S.A.,2018,Tanzania,"Kokoa Kamili, Kilobmbero batch TK186",0.72,"3- B,S,C","sweet, melon notes",3.0,"('Ninth (9th) & Larkin', 100)",Ninth (9th) & Larkin,Ninth (9th) & Larkin,San Francisco,California,Lan Phan
789,2162,Ninth (9th) & Larkin,U.S.A.,2018,Vietnam,"Ben Tre, batch VNBT186",0.72,"3- B,S,C","spicy, vanilla, sweet",2.75,"('Ninth (9th) & Larkin', 100)",Ninth (9th) & Larkin,Ninth (9th) & Larkin,San Francisco,California,Lan Phan
790,2174,Ninth (9th) & Larkin,U.S.A.,2018,Dominican Republic,Oko Caribe,0.72,"3- B,S,C","basic cocoa, sour ending",3.0,"('Ninth (9th) & Larkin', 100)",Ninth (9th) & Larkin,Ninth (9th) & Larkin,San Francisco,California,Lan Phan
791,2282,Ninth (9th) & Larkin,U.S.A.,2019,Fiji,"Matasawalevu, batch FJMA1",0.74,"3- B,S,C","sour, rubbery, off",2.75,"('Ninth (9th) & Larkin', 100)",Ninth (9th) & Larkin,Ninth (9th) & Larkin,San Francisco,California,Lan Phan
792,2394,Ninth (9th) & Larkin,U.S.A.,2019,Colombia,"Sierra Nevada, batch CSN192",0.72,"3- B,S,C","strong base cocoa, rubber",3.25,"('Ninth (9th) & Larkin', 100)",Ninth (9th) & Larkin,Ninth (9th) & Larkin,San Francisco,California,Lan Phan
793,1295,Noble Bean aka Jerjobo,U.S.A.,2014,Ghana,Ghana,0.75,"4- B,S*,V,L","nutty, high roast, spice",3.0,"('Noble Bean aka Jerjobo', 100)",Noble Bean aka Jerjobo,Noble Bean aka Jerjobo,Bountiful,Utah,Jerry Tadlock
794,1299,Noble Bean aka Jerjobo,U.S.A.,2014,Belize,Moho Valley,0.75,"4- B,S*,V,L","coconut, mild metallic",3.0,"('Noble Bean aka Jerjobo', 100)",Noble Bean aka Jerjobo,Noble Bean aka Jerjobo,Bountiful,Utah,Jerry Tadlock
795,1299,Noble Bean aka Jerjobo,U.S.A.,2014,Peru,Maranon Canyon,0.75,"4- B,S*,V,L","roasty, mild orange",3.25,"('Noble Bean aka Jerjobo', 100)",Noble Bean aka Jerjobo,Noble Bean aka Jerjobo,Bountiful,Utah,Jerry Tadlock
796,837,Noir d' Ebine,U.S.A.,2012,Venezuela,Venezuela,0.7,,"sweet, candy like, dairy",3.0,"(""Noir d'Ebine"", 96)",Noir d'Ebine,Noir d'Ebine,Evanston,Illinois,Journey Shannon
797,841,Noir d' Ebine,U.S.A.,2012,Ecuador,Ecuador,0.7,,"sweet, spicy, cocoa",3.0,"(""Noir d'Ebine"", 96)",Noir d'Ebine,Noir d'Ebine,Evanston,Illinois,Journey Shannon
798,2736,Nostalgia,U.S.A.,2022,Dominican Republic,Zorzal Republic,0.7,"2- B,S","orange,citrus, high astringency",3.5,"('Nostalgia Chocolate', 90)",Nostalgia Chocolate,Nostalgia Chocolate,Syracuse,New York,Tiffany and Tyler Cagwin
799,2756,Nostalgia,U.S.A.,2022,Madagascar,Bejofo,0.7,"2- B,S","sl. Burnt, nutty, fruit in back",3.25,"('Nostalgia Chocolate', 90)",Nostalgia Chocolate,Nostalgia Chocolate,Syracuse,New York,Tiffany and Tyler Cagwin
800,2760,Nostalgia,U.S.A.,2022,India,Anamalai,0.7,"2- B,S","delicate, coffee, caramel",3.75,"('Nostalgia Chocolate', 90)",Nostalgia Chocolate,Nostalgia Chocolate,Syracuse,New York,Tiffany and Tyler Cagwin
801,2760,Nostalgia,U.S.A.,2022,Mexico,Tabasco,0.67,"2- B,S","sl. sweet, basic cocoa",3.0,"('Nostalgia Chocolate', 90)",Nostalgia Chocolate,Nostalgia Chocolate,Syracuse,New York,Tiffany and Tyler Cagwin
802,2760,Nostalgia,U.S.A.,2022,Peru,Ucayali,0.7,"2- B,S","grass, tobacco",3.0,"('Nostalgia Chocolate', 90)",Nostalgia Chocolate,Nostalgia Chocolate,Syracuse,New York,Tiffany and Tyler Cagwin
803,2760,Nostalgia,U.S.A.,2022,Tanzania,Kokoa Kamili,0.7,"2- B,S","tart, lemony , high astringency",3.5,"('Nostalgia Chocolate', 90)",Nostalgia Chocolate,Nostalgia Chocolate,Syracuse,New York,Tiffany and Tyler Cagwin
804,1454,Nuance,U.S.A.,2015,Ghana,"Ghana, 2013, batch 3581",0.7,"2- B,S","rich, cherry, smoke, cocoa",3.75,"('Nuance', 100)",Nuance,Nuance,Fort Collins,Colorado,Toby and Alix Gadd
805,1458,Nuance,U.S.A.,2015,Ecuador,"Ecuador, 2013",0.7,"2- B,S","earthy, roasted nuts",2.75,"('Nuance', 100)",Nuance,Nuance,Fort Collins,Colorado,Toby and Alix Gadd
806,1458,Nuance,U.S.A.,2015,Venezuela,"Canoabo, 2013, batch 2642",0.7,"2- B,S","intense, slightly burnt",3.0,"('Nuance', 100)",Nuance,Nuance,Fort Collins,Colorado,Toby and Alix Gadd
807,1458,Nuance,U.S.A.,2015,Madagascar,"Sambirano Valley, 2012, batch 3062",0.7,"2- B,S","fruity, sour, high astringent",3.5,"('Nuance', 100)",Nuance,Nuance,Fort Collins,Colorado,Toby and Alix Gadd
808,1470,Nuance,U.S.A.,2015,Dominican Republic,La Red,0.7,"2- B,S","rich, mild smoke, red fruit",3.75,"('Nuance', 100)",Nuance,Nuance,Fort Collins,Colorado,Toby and Alix Gadd
809,2486,Nuance,U.S.A.,2020,Nigeria,"Akwa Ibom, 2017 h., batch 19762",0.7,"3- B,S,C","cocoa, nut, dried fruit, rubbery",3.0,"('Nuance', 100)",Nuance,Nuance,Fort Collins,Colorado,Toby and Alix Gadd
810,2486,Nuance,U.S.A.,2020,Vietnam,"Lam Dong, 2016 h., batch 20111",0.7,"3- B,S,C","spicy, cocoa, hammy",3.25,"('Nuance', 100)",Nuance,Nuance,Fort Collins,Colorado,Toby and Alix Gadd
811,478,Oakland Chocolate Co.,U.S.A.,2010,Jamaica,Jamaica,0.7,"5- B,S,C,V,L","grassy, vanilla, burnt",2.5,"('Oakland Chocolate Co.', 100)",Oakland Chocolate Co.,Oakland Chocolate Co.,Oakland,California,Nancy Nadel
812,2490,Odyssey,U.S.A.,2020,Guatemala,Cahabon,0.7,"2- B,S","damp woody, leather, cocoa",3.0,"('Odyssey', 100)",Odyssey,Odyssey,Charlottesville,Virginia,Johnny Epps
813,2494,Odyssey,U.S.A.,2020,Tanzania,Kokoa Kamili,0.7,"2- B,S","sour banana, muted",3.0,"('Odyssey', 100)",Odyssey,Odyssey,Charlottesville,Virginia,Johnny Epps
814,2494,Odyssey,U.S.A.,2020,Uganda,Bundibugyo,0.7,"2- B,S","dominant hazelnut, fudge",3.25,"('Odyssey', 100)",Odyssey,Odyssey,Charlottesville,Virginia,Johnny Epps
815,2494,Odyssey,U.S.A.,2020,India,Idukki Hills,0.7,"2- B,S","intense tart, sourness",3.25,"('Odyssey', 100)",Odyssey,Odyssey,Charlottesville,Virginia,Johnny Epps
816,2494,Odyssey,U.S.A.,2020,Bolivia,"Tranquilidad, Wild",0.7,"2- B,S","silky smooth, cherry, cocoa",3.75,"('Odyssey', 100)",Odyssey,Odyssey,Charlottesville,Virginia,Johnny Epps
817,2498,Odyssey,U.S.A.,2020,Colombia,Arhuaca,0.7,"2- B,S","walnut, tobacco, grassy",3.25,"('Odyssey', 100)",Odyssey,Odyssey,Charlottesville,Virginia,Johnny Epps
818,2498,Odyssey,U.S.A.,2020,Vietnam,Ben Tre,0.7,"2- B,S","complex,cranberry,malt, vanilla",3.75,"('Odyssey', 100)",Odyssey,Odyssey,Charlottesville,Virginia,Johnny Epps
819,2566,Odyssey,U.S.A.,2021,Haiti,Pisa,0.7,"2- B,S","blackberry, tang",3.75,"('Odyssey', 100)",Odyssey,Odyssey,Charlottesville,Virginia,Johnny Epps
820,2582,Odyssey,U.S.A.,2021,Blend,"Elegant Asian Blend"", Vietnam, India",1.0,1- B,"sharp fruit, intense, sl. Sour",3.0,"('Odyssey', 100)",Odyssey,Odyssey,Charlottesville,Virginia,Johnny Epps
821,2582,Odyssey,U.S.A.,2021,U.S.A.,Hawaii Kona,0.7,"2- B,S","burnt fudge, nutty",3.25,"('Odyssey', 100)",Odyssey,Odyssey,Charlottesville,Virginia,Johnny Epps
822,2696,Odyssey,U.S.A.,2021,Peru,Ucayali,0.7,"2- B,S","deep cocoa, cherry, slight ashy",3.25,"('Odyssey', 100)",Odyssey,Odyssey,Charlottesville,Virginia,Johnny Epps
823,2704,Odyssey,U.S.A.,2021,Venezuela,Chuao,0.8,"2- B,S","berries, burnt, rubbery, off",3.0,"('Odyssey', 100)",Odyssey,Odyssey,Charlottesville,Virginia,Johnny Epps
824,2704,Odyssey,U.S.A.,2021,Venezuela,Chuao,0.7,"2- B,S","strong start, fruity, acidic",3.5,"('Odyssey', 100)",Odyssey,Odyssey,Charlottesville,Virginia,Johnny Epps
825,1594,Ohiyo,U.S.A.,2015,Trinidad,"San Juan Estate, Gran Couva",0.7,"3- B,S,C","off notes, sour, roasty",2.75,"('Ohiyo', 100)",Ohiyo,Ohiyo,Columbus,Ohio,Mike Condo
826,1598,Ohiyo,U.S.A.,2015,Tanzania,Tanzania,0.7,"3- B,S,C","sweet,sandy, fruit, pungent",3.0,"('Ohiyo', 100)",Ohiyo,Ohiyo,Columbus,Ohio,Mike Condo
827,457,Olive and Sinclair,U.S.A.,2009,Blend,"Dark 67, Ghana, Domin. Rep",0.67,"3- B,S,C","sandy, cheese, sour",2.75,"('Olive and Sinclair', 100)",Olive and Sinclair,Olive and Sinclair,Nashville,Tennessee,Scott Witherow
828,457,Olive and Sinclair,U.S.A.,2009,Blend,"Dark 75, Ghana, Domin. Rep",0.75,"3- B,S,C","fatty,cheese, musty",3.0,"('Olive and Sinclair', 100)",Olive and Sinclair,Olive and Sinclair,Nashville,Tennessee,Scott Witherow
829,486,Olive and Sinclair,U.S.A.,2010,Dominican Republic,Dominican Republic prototype,0.72,"3- B,S,C","earthy, cheesy",3.0,"('Olive and Sinclair', 100)",Olive and Sinclair,Olive and Sinclair,Nashville,Tennessee,Scott Witherow
830,486,Olive and Sinclair,U.S.A.,2010,Ghana,Ghana prototype,0.72,"3- B,S,C","gritty, simple cocoa, burnt",3.0,"('Olive and Sinclair', 100)",Olive and Sinclair,Olive and Sinclair,Nashville,Tennessee,Scott Witherow
831,2514,Or Dubh,U.S.A.,2020,Madagascar,"Sambirano, Northern Ambanja, 2018 Harvest",0.7,"2- B,S","sweet, tart, raisin, sour ending",3.25,"('Or Dubh', 100)",Or Dubh,Or Dubh,Gilroy,California,Trish and Michael O'Dwyer
832,2518,Or Dubh,U.S.A.,2020,Vietnam,"Ben Tre, Mekond Delta, 2018 H.",0.7,"2- B,S","roast dominates,spicy,astringent",3.25,"('Or Dubh', 100)",Or Dubh,Or Dubh,Gilroy,California,Trish and Michael O'Dwyer
833,2518,Or Dubh,U.S.A.,2020,Tanzania,"Kokoa Kamili, Kilombero Valley, 2018 H.",0.7,"2- B,S","sweet edge, dried fruit, lemon",3.5,"('Or Dubh', 100)",Or Dubh,Or Dubh,Gilroy,California,Trish and Michael O'Dwyer
834,24,Original Hawaiin Chocolate Factory,U.S.A.,2006,U.S.A.,"Hawai'i Island, Kona Estate, Hualalai Mtn",0.6,"5- B,S,C,V,L","muddy, pastey, sweet, vanilla",3.0,"('Original Hawaiian Chocolate Factory', 99)",Original Hawaiian Chocolate Factory,Original Hawaiian Chocolate Factory,Kailua-Kona(Hawaii),Hawaii,Pam and Bob Cooper
835,316,Original Hawaiin Chocolate Factory,U.S.A.,2009,U.S.A.,"Hawai'i Island, Kona Grand Cru E.",0.6,"5- B,S,C,V,L","sticky, tobacco",3.0,"('Original Hawaiian Chocolate Factory', 99)",Original Hawaiian Chocolate Factory,Original Hawaiian Chocolate Factory,Kailua-Kona(Hawaii),Hawaii,Pam and Bob Cooper
836,1363,Park 75,U.S.A.,2014,Blend,South America,0.65,"3- B,S,V","mild nutty, basic cocoa",3.5,"('Park 75', 100)",Park 75,Park 75,Atlanta,Georgia,Robert Gerstenecker
837,1251,Parliament,U.S.A.,2014,Bolivia,Alto Beni,0.7,"2- B,S","gritty, woody, acidic",3.0,"('Parliament', 100)",Parliament,Parliament,Redlands,California,Ryan Berk
838,1255,Parliament,U.S.A.,2014,Dominican Republic,"Oko Caribe, batch 4",0.7,"2- B,S","mild spice, grapes",3.5,"('Parliament', 100)",Parliament,Parliament,Redlands,California,Ryan Berk
839,1542,Parliament,U.S.A.,2015,Guatemala,"Lachua, Q'egchi families",0.7,"2- B,S","intense, blackberry, acidic",3.5,"('Parliament', 100)",Parliament,Parliament,Redlands,California,Ryan Berk
840,1856,Parliament,U.S.A.,2016,Tanzania,Kilombero Valley,0.7,"2- B,S","sour, earthy, roasty",3.25,"('Parliament', 100)",Parliament,Parliament,Redlands,California,Ryan Berk
841,2274,Parre Chocolat,U.S.A.,2019,Guatemala,Guatemala,0.75,"3- B,S,C","fatty, woody, poor aftertaste",2.75,"('Parre Chocolat', 100)",Parre Chocolat,Parre Chocolat,Fair Lawn,New Jersey,Pearl Wong
842,2274,Parre Chocolat,U.S.A.,2019,Dominican Republic,Dominican Republic,0.75,"3- B,S,C","rubbery, buttery, soil",2.75,"('Parre Chocolat', 100)",Parre Chocolat,Parre Chocolat,Fair Lawn,New Jersey,Pearl Wong
843,2278,Parre Chocolat,U.S.A.,2019,Colombia,Colombia,0.75,"3- B,S,C","nut, roasty, high astringent",3.0,"('Parre Chocolat', 100)",Parre Chocolat,Parre Chocolat,Fair Lawn,New Jersey,Pearl Wong
844,196,Patric,U.S.A.,2007,Madagascar,Madagascar,0.7,"3- B,S,C","mild tart, wine, red fruit, long",4.0,"('Patric (Inactive)', 90)",Patric (Inactive),Patric (Inactive),Columbia,Missouri,Alan Mclure
845,331,Patric,U.S.A.,2009,Madagascar,Madagascar,0.75,"3- B,S,C","simple red berry, rich, long",4.0,"('Patric (Inactive)', 90)",Patric (Inactive),Patric (Inactive),Columbia,Missouri,Alan Mclure
846,439,Patric,U.S.A.,2009,Madagascar,Madagascar,0.67,"3- B,S,C","creamy, fruit forward, rich",3.5,"('Patric (Inactive)', 90)",Patric (Inactive),Patric (Inactive),Columbia,Missouri,Alan Mclure
847,439,Patric,U.S.A.,2009,Venezuela,"Rio Caribe, Paria Penninsula",0.7,"3- B,S,C","earthy, nutty",3.5,"('Patric (Inactive)', 90)",Patric (Inactive),Patric (Inactive),Columbia,Missouri,Alan Mclure
848,636,Patric,U.S.A.,2011,Blend,Signature Blend,0.7,"3- B,S,C","smooth, red berry, cocoa",3.75,"('Patric (Inactive)', 90)",Patric (Inactive),Patric (Inactive),Columbia,Missouri,Alan Mclure
849,1034,Patric,U.S.A.,2013,Peru,"Piura, Choc. Garage Exclusive",0.67,"3- B,S,C","creamy, cocoa, grapes",4.0,"('Patric (Inactive)', 90)",Patric (Inactive),Patric (Inactive),Columbia,Missouri,Alan Mclure
850,1454,Peppalo,U.S.A.,2015,Dominican Republic,Dominican Republic,0.82,"3- B,S,C","coarse, earthy, sweet",3.0,"('Peppalo', 100)",Peppalo,Peppalo,Tecumseh,Michigan,John and Erika Aylward
851,2258,Perrenial,U.S.A.,2018,Fiji,Fiji,0.75,"3- B,S*,C","mild smokey, black licorice",3.0,"('Perennial (closed)', 80)",Perennial (closed),Perennial (closed),Holland,Michigan,"Andrew Essink, Jason Los"
852,2462,Piety and Desire,U.S.A.,2020,Vietnam,"Dak Nong, batch 405",0.7,"3- B,S,C","swiss miss, pistachio, rich",3.0,"('Piety and Desire', 100)",Piety and Desire,Piety and Desire,New Orleans,Louisiana,Christopher Nobles
